created_at,indexed_at,text,author_handle,author_display_name,author_did,like_count,repost_count,reply_count,uri,cid,financial_score,top_topics,top_scores,finbert_sentiment,finbert_score
2026-05-01T09:59:28.987Z,2026-05-01T09:59:30.673Z,n o sei absolutamente quem terezinha por m v deos e caras assim me d o dio como esse cara banca essa vidinha natureba fala l,gabiruera.bsky.social,Gabiruta,did:plc:k3jtbr4ydky5vhiaciizpc2d,4,0,0,at://did:plc:k3jtbr4ydky5vhiaciizpc2d/app.bsky.feed.post/3mkrulk2uwk2h,bafyreigc7t3aq2kawgtj7sk3kdxnmxc5spbqmxnsp4vluayo3jpdre7gt4,0.5684906840324402,"['crypto', 'equities']","[0.5684906840324402, 0.5041640996932983]",positive,0.7093167304992676
2026-05-01T09:56:09.143Z,2026-05-01T09:56:13.475Z,medicamentos glp1 d o golpe duplo contra obesidade e alcoolismo estudo publicado na revista the lancet mostra que medicamentos glp1 resultam em uma redu o significativa no consumo excessivo de lcool,correiocb.bsky.social,Correio Braziliense,did:plc:hl5qwbghniwqup3j6r7xwekz,4,1,0,at://did:plc:hl5qwbghniwqup3j6r7xwekz/app.bsky.feed.post/3mkrufli4rk2z,bafyreifhmcrc5hotgt4i56fgb6r3ole4vk5x5okpqqs2glqmsxrtjukmti,0.5230932831764221,"['crypto', 'equities']","[0.5230932831764221, 0.494380921125412]",positive,0.7694421410560608
2026-05-01T09:48:45.662Z,2026-05-01T09:48:46.474Z,i wrote over 1000 words for noelle today and played some dao which was fun,rustyasahalo.bsky.social,rustyasahalo,did:plc:3kwxy5s2z67373fso6666wb4,2,0,1,at://did:plc:3kwxy5s2z67373fso6666wb4/app.bsky.feed.post/3mkrtyek5uc2d,bafyreidf6kkd44xoefrzxuqhwbmfi37eh5ces2cxbzepaotp6n6rjd3r3a,0.5340344309806824,"['crypto', 'equities']","[0.5340344309806824, 0.5239771604537964]",neutral,0.9130918979644775
2026-05-01T09:40:07.993668Z,2026-05-01T09:40:08.973Z,d n xu t c c c n d i ch t ch tr n n ng l ng tr ng th i c b n cho c c h l ng t trong kh ng gian bi n d ng v i c c b t nh t i thi u c a t a v ng l ng gi i dao ng i u h a ch nh x c v t ng qu t h a cho c c th n ng t y v tl l ngt quanh b t nh nghi nc u,informaq-vi.bsky.social,Informaq Tóm Tắt Lượng Tử,did:plc:xrnzjhxtyq4ru42azhqftqvf,0,0,0,at://did:plc:xrnzjhxtyq4ru42azhqftqvf/app.bsky.feed.post/3mkrtixlvon2b,bafyreidunhgtzn55yokrgzfwcpbsc63iryqalynmciutsu2fkws6icfucm,0.5377224087715149,"['macro', 'derivatives']","[0.5377224087715149, 0.5254802703857422]",neutral,0.8694029450416565
2026-05-01T08:55:57.000Z,2026-05-01T08:57:29.072Z,centr o e bolsonarismo exageram na medida e d o muni o a contraataque posted into not cias ciasflipboardbr,flipboardbr.flipboard.com.ap.brid.gy,Flipboard Brasil,did:plc:zwxl6dnun52q3ywiao2ad3if,0,1,0,at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3mkrr42iz5ad2,bafyreiechapyyzxnuy7mh45swfi7xk7uvrrr4vmnfc6ks3ao43hwnacq2u,0.5267842411994934,"['forex', 'macro']","[0.5267842411994934, 0.5252130627632141]",positive,0.6739733815193176
2026-05-01T08:54:00.516Z,2026-05-01T08:54:01.075Z,mas olha que no meu condom nio estamos a anos a tentar ter uma proposta para instalar paines e a resposta dos operadores isso devia ter sido feito na constru o 2004 e nem nos d o um valor para montar para uma rea de quase 2000 m2 de painel dentro de lisboa,s4ntos.bsky.social,Rui,did:plc:njx7tud24bylhp3say7iflrp,0,0,1,at://did:plc:njx7tud24bylhp3say7iflrp/app.bsky.feed.post/3mkrqwhlhhs2h,bafyreiep7dzmdvgwox6hqyc7mkud342wgvgxbvfilaqmzb2hrf2imfirfy,0.5393962860107422,"['crypto', 'derivatives']","[0.5393962860107422, 0.5317266583442688]",positive,0.8073662519454956
2026-05-01T08:51:51Z,2026-05-01T08:51:53.274Z,arbitrum dao votes out 30766 eth after kelp attack all articles are carefully reviewed and reviewed by leading blockchain experts and industry experts arbitrum dao is voting on whether to release the fifth eth 30766 to defi united after the kelp dao attack the arbitrum security council froze,colarado.bsky.social,,did:plc:gdnxosity25jbblrlysdz7tl,0,0,0,at://did:plc:gdnxosity25jbblrlysdz7tl/app.bsky.feed.post/3mkrqsnqq7e2v,bafyreich7koulrp36bck5b2wwczsoamsqwfxwz633el7ai6l3pkh67qwaa,0.6144317984580994,"['crypto', 'macro']","[0.6144317984580994, 0.566315233707428]",neutral,0.9444257616996765
2026-05-01T08:47:33.903Z,2026-05-01T08:47:38.474Z,smartpushti mainnet is launching soon want to participate in governance and receive tokens fill out the form and get involved early airdrop tokendistribution web3 dao formsglez2tgkbtgary5,smartpushti.bsky.social,SmartPushti,did:plc:ckadhpggd6orqbq5lvrcdq6k,1,0,2,at://did:plc:ckadhpggd6orqbq5lvrcdq6k/app.bsky.feed.post/3mkrqkwuyos2e,bafyreicp3ly2pv4jepeeqvhyrzs3rlnbfzvwihuodpalaweyjzu2uklonm,0.6190940141677856,"['crypto', 'forex']","[0.6190940141677856, 0.5329648852348328]",neutral,0.8688758611679077
2026-05-01T08:41:35.339222Z,2026-05-01T08:41:36.973Z,s bratteli h n ch t nh to n m t c ch c h th ng nh ng i u ch nh chi u trong i s brauer c t ng khi nmn ti t l h m ph n ho ch dao ng ph bi n chi ph i c u tr c t h p c u n i l thuy t bi u di n v ng d ng th ng tin l ng t,informaq-vi.bsky.social,Informaq Tóm Tắt Lượng Tử,did:plc:xrnzjhxtyq4ru42azhqftqvf,0,0,0,at://did:plc:xrnzjhxtyq4ru42azhqftqvf/app.bsky.feed.post/3mkrqabnprj2p,bafyreibl3mdqbi3hindxd3vxnkvysvn7q2tcx5g7xldrpip2gqukiab5a4,0.5110640525817871,"['macro', 'derivatives']","[0.5110640525817871, 0.49795016646385193]",neutral,0.8182311654090881
2026-05-01T08:32:00.753798Z,2026-05-01T08:32:02.371Z,khu n kh l thuy t c o n y suy ra quy t c born c a c h c l ng t v nh ng vi ph m b t ng th c bell t m t nguy n l c n b ng i s duy nh t h a gi i gi a ontology x c nh v h nh th c l ng t c p quan s t th ng qua c ch n t th t th ng tin n nt ngl ngt quyt cborn nghi nc u,informaq-vi.bsky.social,Informaq Tóm Tắt Lượng Tử,did:plc:xrnzjhxtyq4ru42azhqftqvf,0,0,0,at://did:plc:xrnzjhxtyq4ru42azhqftqvf/app.bsky.feed.post/3mkrpp5ovro2z,bafyreibz453w5rs63y53cblauussgzx44fgkun7meppuxz4jxk4navbcby,0.5226331949234009,"['derivatives', 'macro']","[0.5226331949234009, 0.5001283288002014]",neutral,0.887416422367096
2026-05-01T08:18:59Z,2026-05-01T08:19:01.271Z,arbitrum dao to unlock 70m eth for kelpdao recovery arbitrum dao is voting to release 30766 eth about 70m that was previously frozen after the kelpdao hack the money was secured by the security council and now needs public approval to be resubmitted if the request passes the eth will be,colarado.bsky.social,,did:plc:gdnxosity25jbblrlysdz7tl,0,0,0,at://did:plc:gdnxosity25jbblrlysdz7tl/app.bsky.feed.post/3mkroxuvy4o2j,bafyreictk6tid3knzvvqaebekhx7ov25stkgdkzz7zoufg7ak4sq2abj24,0.6001923084259033,"['crypto', 'derivatives']","[0.6001923084259033, 0.5695211291313171]",neutral,0.9230088591575623
2026-05-01T08:10:29.529Z,2026-05-01T08:10:25.771Z,sim e pra mim quando esses top e afins tem z per ou coisas que d o aquela imin ncia s o ainda mais sexy,ceumadruga.bsky.social,Céuma Droga 🏳️‍⚧️🇵🇸,did:plc:nzjddlpikik3txyun3itja3m,1,0,1,at://did:plc:nzjddlpikik3txyun3itja3m/app.bsky.feed.post/3mkroinkhi22i,bafyreiealkizskreuezh4jmr3sebvqq6fkzenbccxtwc2g5je7mvf722ku,0.5395647287368774,"['forex', 'crypto']","[0.5395647287368774, 0.5259205102920532]",positive,0.6444277167320251
2026-05-01T07:41:15.877Z,2026-05-01T07:41:18.949Z,rigveda samaveda yajurveda atharvaveda shijing i ching mahabharata theogony the odyssey works and days the iliad sapphos poetry catalogue of women homeric hymns ramayana poems of pindar dao de jing zhuangzi natya shastra aetia the argonautica brahma sutras septuagint the book of giants 1 enoch,chirpy.northsky.social,camus toe 🌸,did:plc:aepe25ga7xejykysjvbssmhy,1,0,1,at://did:plc:aepe25ga7xejykysjvbssmhy/app.bsky.feed.post/3mkrmuf7jws27,bafyreigjykslk2ky4imtlgvfg5d57wnq35jajtv7acjxvl3ndqjlt3hbme,0.5712743997573853,"['derivatives', 'crypto']","[0.5712743997573853, 0.5210592746734619]",neutral,0.9234486818313599
2026-05-01T07:27:53.949797Z,2026-05-01T07:27:58.177Z,c c nh nghi n c u t c t c kh a an to n 103 mbps tr n c c k nh kh ng gian t do ng b ng c ch s d ng qkd v i dao ng c c b chu n b tr ng th i nhi t th ng v b p pilot t tham chi u th c y s ph t tri n c a truy n th ng l ng t th c t,informaq-vi.bsky.social,Informaq Tóm Tắt Lượng Tử,did:plc:xrnzjhxtyq4ru42azhqftqvf,0,0,0,at://did:plc:xrnzjhxtyq4ru42azhqftqvf/app.bsky.feed.post/3mkrm4mbqvw2k,bafyreiaemwxugxavcn7b2pepewg3vsatmqndddvenkay4vvnyszmr23l2a,0.5467996597290039,"['portfolio', 'equities']","[0.5467996597290039, 0.543668806552887]",neutral,0.8859474062919617
2026-05-01T07:12:20.297605Z,2026-05-01T07:12:22.577Z,d n xu t ph ng tr nh fokkerplanck cho c c h n h p gaussian trong c c h th ng l ng t m ti t l s t ch bi t vi m gi a c c ng g p k t h p v kh ng th o ng c th ng qua ph n t ch kh ng gian pha d ngl cl ngt h th ngl ngt m v tl b nc i n,informaq-vi.bsky.social,Informaq Tóm Tắt Lượng Tử,did:plc:xrnzjhxtyq4ru42azhqftqvf,0,0,0,at://did:plc:xrnzjhxtyq4ru42azhqftqvf/app.bsky.feed.post/3mkrlapi54g2p,bafyreicbt5do22j5winwcju3foc5efvq7pskhsdut2j7qfcyi4j56ocoqu,0.5329455137252808,"['crypto', 'macro']","[0.5329455137252808, 0.5327152609825134]",neutral,0.888318657875061
2026-05-01T06:59:53.775318793Z,2026-05-01T06:59:54.273Z,dao d alain gomis entre un mariage et une c r monie mortuaire ce double r citfleuve se d ploie avec une puissance politique et intime inou e,lesinrocks.bsky.social,Les Inrockuptibles,did:plc:rakrraheihn24c7tjdpioi7n,0,0,0,at://did:plc:rakrraheihn24c7tjdpioi7n/app.bsky.feed.post/3mkrkkg4hc32a,bafyreic3wom2xnodpytrj4mcderfz3qlvilqclwoeqakylfejc5gftpfli,0.5233684182167053,"['forex', 'crypto']","[0.5233684182167053, 0.5157238841056824]",neutral,0.8277835845947266
2026-05-01T06:51:00.372Z,2026-05-01T06:51:05.872Z,starcraft 2 nova covert ops e finalmente conclu do tudo de campanha de sc2 essa campanha extra tem umas ideias bem bacanas e desafios distintos d o um novo tempero ao rts tradicional do jogo,scottsyorke.bsky.social,Scottsyorke,did:plc:xr6ykqtnzccy6tnbcdsej22r,0,0,0,at://did:plc:xr6ykqtnzccy6tnbcdsej22r/app.bsky.feed.post/3mkrk2jeesc2s,bafyreiflev335arl2bbc6rdvzl6st2qvv6dp2no7eg7ear36pdtwj5ywoi,0.5786969661712646,"['forex', 'crypto']","[0.5786969661712646, 0.5605810284614563]",positive,0.5476219654083252
2026-05-01T06:45:44.219324Z,2026-05-01T06:45:45.074Z,truy v t m i tr ng ph v hi p bi n t ng c ng galilean trong h th ng l ng t ho n to n th ng qua s h ng ti u t n nh l dao ngti u t n ng n ch n s th a m n ng th i c a b t bi n galilean c n ng l ng v hi p bi n t ng c ng ch c hai trong ba c th th a m n,informaq-vi.bsky.social,Informaq Tóm Tắt Lượng Tử,did:plc:xrnzjhxtyq4ru42azhqftqvf,0,0,0,at://did:plc:xrnzjhxtyq4ru42azhqftqvf/app.bsky.feed.post/3mkrjr4jdp52z,bafyreifatn2y6qwvqwazbcbgc33mcwz3j67yr3qqta7x2gtrp6gv2n6xni,0.5206761360168457,"['macro', 'crypto']","[0.5206761360168457, 0.5157458186149597]",neutral,0.8569957613945007
2026-05-01T05:46:39.291Z,2026-05-01T05:46:39.474Z,uma coisa q eu reparei em the pitt tb todo todo caso do hospital eles d o morfina eou oxycontin aqui no brasil assim tb eu j fui pra emerg ncia com dor mtas vezes mas morfina s usei em cirurgia ortop dica,raqnery.bsky.social,Raquel,did:plc:nf672yfh6idbvq4ei6xdx3qe,5,0,5,at://did:plc:nf672yfh6idbvq4ei6xdx3qe/app.bsky.feed.post/3mkrghh4jns2h,bafyreiatuclngp4khyjtmurdwufxezfhrppbuopbqzkfytqjt3icztel4y,0.555524468421936,"['crypto', 'forex']","[0.555524468421936, 0.5007091164588928]",positive,0.6342050433158875
2026-05-01T05:39:46.361911Z,2026-05-01T05:39:47.574Z,m t ph n t quang h c b xoay m t s ng m i cho ph p s p x p momen ng l ng qu o hi u qu v i s ch ng l p li n modal c th b qua k t qu s h c cho th y nhi u ch o 005 c c tham s t i u cung c p m t ph ng ph p c th m r ng cho c c ng d ng oam kh ng gian cao,informaq-vi.bsky.social,Informaq Tóm Tắt Lượng Tử,did:plc:xrnzjhxtyq4ru42azhqftqvf,0,0,0,at://did:plc:xrnzjhxtyq4ru42azhqftqvf/app.bsky.feed.post/3mkrg362fzt2d,bafyreibwm5d5hmyzy7agwnlono63h26ywf7sdux4ygl6fjgajgwtrbmm5u,0.5290733575820923,"['macro', 'crypto']","[0.5290733575820923, 0.5230859518051147]",neutral,0.8912933468818665
2026-05-01T05:33:22.007Z,2026-05-01T05:33:27.580Z,cifrele sunt brutale 108 miliarde fura i din cripto n 68 de atacuri n primele patru luni din 2026 drift protocol a pierdut 280 mil kelp dao 290 mil cryptologyrohackericrip cripto defi securitate blockchain,cryptologyro.bsky.social,CryptologyRO,did:plc:34lql3xn2cm2xetnwh2bjoaj,0,0,0,at://did:plc:34lql3xn2cm2xetnwh2bjoaj/app.bsky.feed.post/3mkrfporczk2p,bafyreibmcycjurzwfrfs3yyglav325wh7cjpl4u7cjfjdjkurbyd2c65mm,0.7370193600654602,"['crypto', 'forex']","[0.7370193600654602, 0.604158878326416]",neutral,0.8210695385932922
2026-05-01T04:49:35.637Z,2026-05-01T04:49:36.876Z,might be the first time in a long time that id put odds on the pope i wouldnt count out the lama even at his age but i think leo know the chicago way or the dao of dogs,johnturing.bsky.social,,did:plc:cz7pe2gdtqom3niv2nrepuxz,2,0,0,at://did:plc:cz7pe2gdtqom3niv2nrepuxz/app.bsky.feed.post/3mkrdbg2ul22g,bafyreiftslcm3mdbzutl7zgolnarls4cwjvmudebt6q3cuvtufi3gfopfq,0.5938965082168579,"['derivatives', 'equities']","[0.5938965082168579, 0.5494018793106079]",neutral,0.9108538627624512
2026-05-01T04:44:54.258Z,2026-05-01T04:44:55.370Z,poucas coisas na vida me d o o prazer que mentir pra desconhecidos me d,mimotiso.bsky.social,Mari,did:plc:bh66rsdstevgzxuecgticm3g,0,0,0,at://did:plc:bh66rsdstevgzxuecgticm3g/app.bsky.feed.post/3mkrcyzpvek2x,bafyreifaoekxalu6s42pefx6mqvb2zgtdzsm4iafnweivzdlqoxwojuaia,0.4971384406089782,"['macro', 'crypto']","[0.49713844060897827, 0.49351704120635986]",neutral,0.7238039374351501
2026-05-01T13:26:46+09:00,2026-05-01T04:26:49.673Z,dict music dao classics dictmusic dict music dao classics,matomame3.bsky.social,まとめまとめニュース＠相互フォロー100%,did:plc:h54uk2py46v7pm6z3twvs3uc,0,0,0,at://did:plc:h54uk2py46v7pm6z3twvs3uc/app.bsky.feed.post/3mkrbyohttg2t,bafyreihpveoqat54lxjjaosqr7qad3do6vsu4r76kyvv3ct6y4xd5mo6xm,0.6023930907249451,"['crypto', 'macro']","[0.6023930907249451, 0.544670820236206]",neutral,0.9381804466247559
2026-05-01T13:24:43+09:00,2026-05-01T04:24:47.472Z,dict music dao classics dictmusic dict music dao classics,tokyo-days.bsky.social,東京Daysニュース＠相互フォロー100%,did:plc:mg4pvv3xwuiuqsco52mmnxrz,1,0,0,at://did:plc:mg4pvv3xwuiuqsco52mmnxrz/app.bsky.feed.post/3mkrbuznary2a,bafyreicjib4qrxx534lxultxhjzvsccemjfloevhgpmobwgb4ypgqao4ru,0.6023930907249451,"['crypto', 'macro']","[0.6023930907249451, 0.544670820236206]",neutral,0.9381804466247559
2026-05-01T13:24:26+09:00,2026-05-01T04:24:29.775Z,dict music dao classics dictmusicdao dict music dao classics,iromamebeans.bsky.social,Beansニュース＠相互フォロー100%,did:plc:pbgjxue3c3mak2pqccwak6ce,0,0,0,at://did:plc:pbgjxue3c3mak2pqccwak6ce/app.bsky.feed.post/3mkrbujhbov2k,bafyreiay3knmbiatxy6ygujb2nanbr753czxbx6jcwq2xwdgylb6umkv6m,0.6108139157295227,"['crypto', 'macro']","[0.6108139157295227, 0.5410512089729309]",neutral,0.942493200302124
2026-05-01T13:22:48+09:00,2026-05-01T04:22:51.970Z,dict music dao classics dictmusicdao dict music dao classics,osakadays.bsky.social,大阪Daysニュース＠相互フォロー100%,did:plc:5eooa77dimbvzljslztsk3ub,0,0,0,at://did:plc:5eooa77dimbvzljslztsk3ub/app.bsky.feed.post/3mkrbrlt6ll2j,bafyreicao7dnonc7t56fplyv32wcorqifgjhq5a5ndvfg2nit27fr72n4a,0.6108139157295227,"['crypto', 'macro']","[0.6108139157295227, 0.5410512089729309]",neutral,0.942493200302124
2026-05-01T13:22:46+09:00,2026-05-01T04:22:49.775Z,dict daico dict music dao classics 5 6,jocee201405.bsky.social,Joceeニュース＠相互フォロー100%,did:plc:b4nxdtkio2vqjfoy24fp36lc,0,0,0,at://did:plc:b4nxdtkio2vqjfoy24fp36lc/app.bsky.feed.post/3mkrbrk5lqa2w,bafyreia5ywrk4gtjyavqof7qfmtebcc47hbbxqr2n3wje5x67xhazkww3e,0.6110836863517761,"['crypto', 'forex']","[0.6110836863517761, 0.5241374969482422]",neutral,0.9283286333084106
2026-05-01T13:22:26+09:00,2026-05-01T04:22:29.774Z,dict dictmusic dict music dao classics 5 6,beemato.bsky.social,はちまとニュース＠相互フォロー100%,did:plc:gp2uh5ft6quwaxscnn5ue4ug,0,0,0,at://did:plc:gp2uh5ft6quwaxscnn5ue4ug/app.bsky.feed.post/3mkrbqwktfs2f,bafyreibysvyrvpelx34l2eezbwrbilpf5yel3cclnmpegjj762ktbupyku,0.5959709286689758,"['crypto', 'macro']","[0.5959709286689758, 0.5436913967132568]",neutral,0.9309084415435791
2026-05-01T13:17:09+09:00,2026-05-01T04:17:12.973Z,dict music dao classics dictmusicdao dict music dao classics 6 5,musicjocee.bsky.social,Music Joceeニュース＠相互フォロー100%,did:plc:rkdrwnvnvqv3nzovoo4p37yy,0,0,0,at://did:plc:rkdrwnvnvqv3nzovoo4p37yy/app.bsky.feed.post/3mkrbhior6z2z,bafyreic4b5ql4zddhd3rj5gmtcnyfdnysd6ikzbyblhfuqjjps2tdshniq,0.6108981370925903,"['crypto', 'macro']","[0.6108981370925903, 0.5380714535713196]",neutral,0.9445669054985046
2026-05-01T13:08:19+09:00,2026-05-01T04:08:23.271Z,dict music dao classics dictmusic dict music dao classics,ladytopi.bsky.social,Ladytopi（レディトピ）ニュース＠相互フォロー100%,did:plc:pjcek5qaoamijpmedlmbzwrg,0,0,0,at://did:plc:pjcek5qaoamijpmedlmbzwrg/app.bsky.feed.post/3mkraxpf4lt2x,bafyreihjk6brifzyzoip3tr25jsnkkpu7op4ettch7h2l4iajxiamjgm3y,0.6023930907249451,"['crypto', 'macro']","[0.6023930907249451, 0.544670820236206]",neutral,0.9381804466247559
2026-05-01T13:03:36+09:00,2026-05-01T04:03:40.771Z,dict music dao classics dictmusicdao dict music dao classics,new3rd.bsky.social,サードニュース@相互フォロー100%,did:plc:6vwzq6ohuaspqpg3sa6ebsgw,1,0,0,at://did:plc:6vwzq6ohuaspqpg3sa6ebsgw/app.bsky.feed.post/3mkrapbhfen2b,bafyreiddrhhtpv3xdyzpflxebye2yyxtw2lcryftmbzrajc5vm7iydunsy,0.6108139157295227,"['crypto', 'macro']","[0.6108139157295227, 0.5410512089729309]",neutral,0.942493200302124
2026-05-01T03:58:54.286Z,2026-05-01T03:58:55.471Z,n o est mesmo q concilia o com bandidos q d o golpe de estado,clabocop.bsky.social,Clarissa 🚩,did:plc:hd44snb4vhqtvpyejjerdjzi,2,0,2,at://did:plc:hd44snb4vhqtvpyejjerdjzi/app.bsky.feed.post/3mkragrm7ac2l,bafyreie2nyuwu2auizllkpogcihgfh6pyv5elmqocrekiyarhi65t26z3a,0.5502532720565796,"['crypto', 'derivatives']","[0.5502532720565796, 0.5030624270439148]",neutral,0.785416305065155
2026-05-01T03:42:35.363Z,2026-05-01T03:42:41.176Z,go88 x y d ng c ng ng ng i ch i ng o v i h th ng khuy n m i bonus t n th v ch ng tr nh ho n tr nh k website go88clubrucom,go88clubrucom.bsky.social,,did:plc:dvfazpmnmz7547bgad3aven7,2,0,0,at://did:plc:dvfazpmnmz7547bgad3aven7/app.bsky.feed.post/3mkr7jlztqk2j,bafyreidetbmlmol354fecg6ud3wu7f3so2fozykvsqatgvobqda363haia,0.5434287190437317,"['crypto', 'macro']","[0.5434287190437317, 0.5389456748962402]",neutral,0.8956946730613708
2026-05-01T03:42:17.301812Z,2026-05-01T03:42:18.273Z,h nh h c i s t ch c c ch c c c u tr c n t c a dao ng i u h a l ng t thay i h nh d ng trong c c v n ng l ng suy bi n c c nh nghi n c u ph t hi n c c ch n o n entropy entropy mi n n t v th ng tin l n nhau theo d i s ph n b l i x c su t v c c thay i t p n,informaq-vi.bsky.social,Informaq Tóm Tắt Lượng Tử,did:plc:xrnzjhxtyq4ru42azhqftqvf,0,0,0,at://did:plc:xrnzjhxtyq4ru42azhqftqvf/app.bsky.feed.post/3mkr7j3k6322p,bafyreiauhurtfqdihgwm7yfrcngdwmtnl2cc4yfxj7nhrjfsgxbij2wk34,0.534230649471283,"['crypto', 'forex']","[0.534230649471283, 0.5293168425559998]",neutral,0.8867776393890381
2026-05-01T03:37:22Z,2026-05-01T03:37:23.775Z,dict music dao classics,entamerush.bsky.social,エンタメラッシュ,did:plc:g5hh2ts676cksqx37jaxl4if,0,0,0,at://did:plc:g5hh2ts676cksqx37jaxl4if/app.bsky.feed.post/3mkr7abpjf72d,bafyreic76twgtsz2o6zgn7hyxkwacfh5qhwtcwkfv5h5u5bnmmxt6u5d4q,0.596578061580658,"['crypto', 'macro']","[0.596578061580658, 0.5355122685432434]",neutral,0.9463481307029724
2026-05-01T03:36:45.677Z,2026-05-01T03:36:46.471Z,zu ti n ji b n d o sh ny hu d o ji l i de li n z o d u m i x ji shu zh o le 11 b a b a,studyzh.bsky.social,中国語学習に励む網走出身40代,did:plc:f5hehmi3oc2mfuksy76k5tgs,0,0,0,at://did:plc:f5hehmi3oc2mfuksy76k5tgs/app.bsky.feed.post/3mkr776stm72g,bafyreigw45onp4n6cvbdmu2daiq3rh6r6u7re7vkzfirb2unlpivgr7lri,0.5450019240379333,"['macro', 'crypto']","[0.5450019240379333, 0.5378577709197998]",neutral,0.8741745948791504
2026-05-01T03:31:59.456Z,2026-05-01T03:32:00.378Z,got distracted by lunch couldnt comment i made khao krapraw muu sai kai dao with plantbased protein and it was fucking delicious movie is a tad dull,mogadontrenchcoat.bsky.social,mogadon,did:plc:f5o6isbxh5xr237qjdedwb7s,2,0,1,at://did:plc:f5o6isbxh5xr237qjdedwb7s/app.bsky.feed.post/3mkr6wnliss2a,bafyreifvvmsuwnpuf6hjlrzosnesyjqh4u233lisdlqob57hwpmxqusspu,0.5194032192230225,"['equities', 'crypto']","[0.5194032192230225, 0.5060282349586487]",neutral,0.8166342973709106
2026-05-01T03:30:16.026Z,2026-05-01T03:30:16.573Z,odeio quando eles d o rt e me seguem,sarthathepuppy.bsky.social,Sartha 🏳️‍⚧️,did:plc:cudfbmfgy56ukmxf4tww7xg5,1,0,0,at://did:plc:cudfbmfgy56ukmxf4tww7xg5/app.bsky.feed.post/3mkr6tkx2xc2o,bafyreifwww26okl4dtpzrjemqjnbkeyyjncfxep35ubx2pgavnb6az7yzy,0.537726879119873,"['crypto', 'forex']","[0.537726879119873, 0.5208535194396973]",neutral,0.8635729551315308
2026-05-01T03:22:14.115Z,2026-05-01T03:22:23.171Z,i spent an hour making dao zhis outfit tomodachilife,heian.bsky.social,Hei'an 🔞 @ Emblemcon!,did:plc:vjktwcbobyw7kleldsyu6ihf,4,0,0,at://did:plc:vjktwcbobyw7kleldsyu6ihf/app.bsky.feed.post/3mkr6f7erfc2d,bafyreibbxhj6cqxbn2jqqcrr6fascwdx6ik3h4ek4ap62s4xtdx3x27ery,0.534281313419342,"['crypto', 'derivatives']","[0.534281313419342, 0.5143983960151672]",neutral,0.9076482653617859
2026-05-01T04:11:44Z,2026-05-01T03:11:47.173Z,off the beaten track diving china s underwater lion city in qian dao lake in his second article in his series on unusual dive destinations and challenging journeys don silco full story in comments,divernet.bsky.social,DIVERNET.com,did:plc:5l2elxlpechzhzk57sxrlcrg,0,0,1,at://did:plc:5l2elxlpechzhzk57sxrlcrg/app.bsky.feed.post/3mkr5siklox2y,bafyreiamjddxwmncg6swsgi2kninyfu64xchqckdq3jqmfl2iznz77kjou,0.5517213940620422,"['crypto', 'derivatives']","[0.5517213940620422, 0.5465561151504517]",neutral,0.8997877836227417
2026-05-01T03:05:03.821849+00:00,2026-05-01T03:05:04.175Z,arbitrum dao may unfreeze 30765 eth to recover rseth collateral deficit approx 76k eth entities like aave layerzero etherfi involved funds will go to gnosis safe for user compensation proposal in governance phase 100 approval so far ends may 8th crypto blockchain news,blockchainreport.bsky.social,Blockchain Report,did:plc:cv47ogydgn3ypbutrrt7f7s4,1,0,0,at://did:plc:cv47ogydgn3ypbutrrt7f7s4/app.bsky.feed.post/3mkr5giuors2z,bafyreic725y3ol3t7eld6rt234rsxc3r52hw2rjagxe6sswrk63z5plbua,0.6690667867660522,"['crypto', 'macro']","[0.6690667867660522, 0.6248716711997986]",neutral,0.915215790271759
2026-05-01T02:50:23.986Z,2026-05-01T02:50:28.974Z,me espanta como 80 dos times colombianos faz umjogo com bola at certo mas todos se defendem mal e d o um caminh o de espa os por isso s o atropelados fora da col mbia,gustavonunesrio.bsky.social,dovbyk melhor do mundo,did:plc:wl326cuuei5xvym76p3siune,2,0,0,at://did:plc:wl326cuuei5xvym76p3siune/app.bsky.feed.post/3mkr4mbpsfc27,bafyreid5jrrvxsjzak25q6sb3fndgq2xhab7xdwwfgdto7y55ml7misf2m,0.5494035482406616,"['crypto', 'forex']","[0.5494035482406616, 0.5371832251548767]",positive,0.7667824625968933
2026-05-01T02:15:31.573Z,2026-05-01T02:15:31.973Z,top 3 animais desengon ados que me d o afli o panda pinguim foca,monssteradeliciosa.bsky.social,phasmids,did:plc:ft5d4236jhjktc6ijv5iwaev,0,0,0,at://did:plc:ft5d4236jhjktc6ijv5iwaev/app.bsky.feed.post/3mkr2nwahcc2b,bafyreihhfguu7u7teij743nttr36a7e4azjkkk4cx2vivgj4gns3rm5rey,0.5671133399009705,"['crypto', 'portfolio']","[0.5671133399009705, 0.5236806869506836]",positive,0.5651811361312866
