created_at,indexed_at,text,author_handle,author_display_name,author_did,like_count,repost_count,reply_count,uri,cid,financial_score,top_topics,top_scores,finbert_sentiment,finbert_score
2026-03-29T04:02:47.626281+00:00,2026-03-29T04:02:47.993Z,blueskys top 10 trending words past 60min x1 democracy x1 epstein x1 ukraine x1 gaza x36 ludmilla x32 1 743 x26 nokings x26 adesanya x25 32826 x24 moob unlocked emergency words see img freepalestine something not right reply,hourlybreezing.ntw.app,☁️Hourly🤖Breezing💨,did:plc:k43ha6nlknmdw4owymqnvcat,0,0,0,at://did:plc:k43ha6nlknmdw4owymqnvcat/app.bsky.feed.post/3mi6bbdo27v2e,bafyreibppkgtzqtvjz5xmhkv7kofgg4ri5lbionqfcxrfvgutmsn4ambxm,0.5667549967765808,"['crypto', 'portfolio']","[0.5667549967765808, 0.5520121455192566]",neutral,0.871813952922821
2026-03-29T03:53:25.275Z,2026-03-29T03:53:23.796Z,btfd,collinyourbs.bsky.social,Collin Yourbs 🌵✡️ 🟦,did:plc:swf6bbqk2p7p42h4tqt6jlrf,3,0,0,at://did:plc:swf6bbqk2p7p42h4tqt6jlrf/app.bsky.feed.post/3mi6aqln75k2c,bafyreiemjuz4t5kqluxwg3ne6w5gfmpjdpwyybeq3z6d4g6g3znwmjigxy,0.6024580001831055,"['crypto', 'derivatives']","[0.6024580001831055, 0.5569390654563904]",neutral,0.915353000164032
2026-03-29T03:29:02.944Z,2026-03-29T03:29:04.395Z,final 4 bound btfd,stevecassidy.bsky.social,Steve,did:plc:fgbobsq5ajexxc5mjovnbbky,0,0,0,at://did:plc:fgbobsq5ajexxc5mjovnbbky/app.bsky.feed.post/3mi67eyzzss2a,bafyreigcsdmegbz7ba6vpiwond2u2yt7kmwp2gmhh57xb4nsdsord23hiq,0.5798026919364929,"['derivatives', 'crypto']","[0.5798026919364929, 0.5567154884338379]",neutral,0.9369862079620361
2026-03-29T03:28:52.884Z,2026-03-29T03:28:53.494Z,tommy lloyd shouting out lute olsen was an incredible moment zero chance he leaves he s wildcat for life btfd,erander42.bsky.social,EA,did:plc:p4e7o7rsa6bhau7s2uxjj7t2,1,0,0,at://did:plc:p4e7o7rsa6bhau7s2uxjj7t2/app.bsky.feed.post/3mi67eph3kc2d,bafyreiaxymkwdu4mj5ymuqpultx4mjarnbal2t52sncsptso2vxjxalktq,0.5344483256340027,"['portfolio', 'equities']","[0.5344483256340027, 0.5299253463745117]",neutral,0.8574780821800232
2026-03-29T03:20:35.104691+00:00,2026-03-29T03:20:35.295Z,blueskys top 10 trending words past 10min x1 democracy x1 epstein x24 purdue x1 ukraine x16 wildcats x12 ludmilla x10 rallies x9 x9 padres x9 kings unlocked emergency words see img something not right reply,nowbreezing.ntw.app,☁️Now🤖Breezing💨,did:plc:mcb6n67plnrlx4lg35natk2b,0,0,0,at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3mi66vuikrs2b,bafyreiboze3hhwqj4yg6rudaj6lndr43eldjisfdackdiu4tq35ijnt5cu,0.5509800314903259,"['portfolio', 'crypto']","[0.5509800314903259, 0.5492391586303711]",neutral,0.8503414988517761
2026-03-29T03:17:23.105Z,2026-03-29T03:17:24.294Z,beardown btfd,jcsmith55.bsky.social,Another Josh Smith,did:plc:7cqwastgzqgtupekijxxsam6,1,0,0,at://did:plc:7cqwastgzqgtupekijxxsam6/app.bsky.feed.post/3mi66q5mnc22o,bafyreig4seoxdtibxpdkib6mbd2bdpiups575z7lq4furweifw7mvx6dhq,0.5610565543174744,"['derivatives', 'crypto']","[0.5610565543174744, 0.5467673540115356]",neutral,0.8867529034614563
2026-03-29T03:14:18.521Z,2026-03-29T03:14:18.995Z,btfd,brucethered.bsky.social,brucethered,did:plc:ev4uuci5vfuhc23mevmxrkwl,1,0,0,at://did:plc:ev4uuci5vfuhc23mevmxrkwl/app.bsky.feed.post/3mi66knlli22i,bafyreifqla5d3va2wkhlwd2cxawtgvv7ysokkixxxim5j3gadx5frq7quu,0.6024580001831055,"['crypto', 'derivatives']","[0.6024580001831055, 0.5569390654563904]",neutral,0.915353000164032
2026-03-29T03:14:01.905Z,2026-03-29T03:14:03.397Z,beardown cats in the final 4 btfd arizonabasketball,stevecassidy.bsky.social,Steve,did:plc:fgbobsq5ajexxc5mjovnbbky,1,0,0,at://did:plc:fgbobsq5ajexxc5mjovnbbky/app.bsky.feed.post/3mi66k5qjvc2t,bafyreic36dgxledrzixqvhwn7feww3tr4evwnafwnz4vsp4b5yms7akmji,0.5465679168701172,"['macro', 'derivatives']","[0.5465679168701172, 0.532714307308197]",neutral,0.7090234160423279
2026-03-29T03:10:07.969Z,2026-03-29T03:10:08.396Z,absolutely dismantled purdue btfd go arizona,ohioking.bsky.social,Ohio King,did:plc:h7tcr63to42k2fh4v4xhy5nw,4,0,0,at://did:plc:h7tcr63to42k2fh4v4xhy5nw/app.bsky.feed.post/3mi66d6nds22a,bafyreifg5heyoaklgpxjalpn2cekllnnmewupbjcuv5ffug2dwdwnx2dme,0.5632967352867126,"['derivatives', 'equities']","[0.5632967352867126, 0.5440632700920105]",neutral,0.8457415103912354
2026-03-29T03:08:54.148Z,2026-03-29T03:08:54.492Z,way to btfd ncaa marchmadness finalfour beardown,ajflick.bsky.social,AJ Flick,did:plc:ocpzeltihiisreympuhfdbau,1,0,0,at://did:plc:ocpzeltihiisreympuhfdbau/app.bsky.feed.post/3mi66ayaixs2y,bafyreibximwr2lxstivbc32rmmtndwwomhhiemogutkz4jcewdlm4dyaoi,0.5432911515235901,"['derivatives', 'equities']","[0.5432911515235901, 0.5369284152984619]",neutral,0.8757628798484802
2026-03-29T03:07:55.712Z,2026-03-29T03:07:56.099Z,just facetimed my son who is a sophomore at arizona and folks the vibes in tucson are immaculate btfd,craigdegel.bsky.social,Craig,did:plc:qtq2nhoih3j7jc2s74uh3zmf,2,0,0,at://did:plc:qtq2nhoih3j7jc2s74uh3zmf/app.bsky.feed.post/3mi667aj7k22q,bafyreiem7gglxly4xgvurndbkmr3cce2yfwdkrct5ll6aazvyl2js5xm7m,0.5236976146697998,"['macro', 'portfolio']","[0.5236976146697998, 0.5181798338890076]",neutral,0.7885842323303223
2026-03-29T03:07:05.698Z,2026-03-29T03:07:10.793Z,btfd btfd btfd btfd,bobmungovan.bsky.social,Bob Mungovan,did:plc:trdkyzclczb2km67pnycz3oe,15,1,0,at://did:plc:trdkyzclczb2km67pnycz3oe/app.bsky.feed.post/3mi665qsyoc27,bafyreiaxfpqdigmtq23y4qzwcnjg6774d264uewy3pk5b4df4fwlghaopi,0.6055750846862793,"['crypto', 'derivatives']","[0.6055750846862793, 0.5634416937828064]",neutral,0.8799229264259338
2026-03-29T03:05:43.888Z,2026-03-29T03:05:44.297Z,indy btfd,raphiellej.blacksky.app,Raphielle Johnson,did:plc:rrwlsnpvze4ep6o6poqs3b33,0,0,0,at://did:plc:rrwlsnpvze4ep6o6poqs3b33/app.bsky.feed.post/3mi663cvru32p,bafyreidprh6ubshqy4eiq35cdfwqtswqfpolkodakzbgdugjdf2yv6awp4,0.5762743353843689,"['crypto', 'derivatives']","[0.5762743353843689, 0.5655413269996643]",neutral,0.891569197177887
2026-03-29T01:51:41.467Z,2026-03-29T01:51:41.597Z,btfd,bobmungovan.bsky.social,Bob Mungovan,did:plc:trdkyzclczb2km67pnycz3oe,0,0,0,at://did:plc:trdkyzclczb2km67pnycz3oe/app.bsky.feed.post/3mi5zww6cgk27,bafyreih6q6p4t73ursmi45lbniyow7yoaqehrgjp32cxmau7qlmy7zazvm,0.6024580001831055,"['crypto', 'derivatives']","[0.6024580001831055, 0.5569390654563904]",neutral,0.915353000164032
2026-03-29T00:52:15.290Z,2026-03-29T00:52:16.196Z,btfd,dadib.bsky.social,Dadib,did:plc:ti6uuu6iggqri3zrfodvgftd,3,0,0,at://did:plc:ti6uuu6iggqri3zrfodvgftd/app.bsky.feed.post/3mi5wmn77pc2y,bafyreie7wm4qivprtirxuvjygj3qzz67vvmylsd3ea7csiizvxhhv2x6oe,0.6024580001831055,"['crypto', 'derivatives']","[0.6024580001831055, 0.5569390654563904]",neutral,0.915353000164032
2026-03-29T00:49:46.380Z,2026-03-29T00:49:45.595Z,lets go cats btfd gocats beardown,collinyourbs.bsky.social,Collin Yourbs 🌵✡️ 🟦,did:plc:swf6bbqk2p7p42h4tqt6jlrf,7,0,1,at://did:plc:swf6bbqk2p7p42h4tqt6jlrf/app.bsky.feed.post/3mi5wi76ur22o,bafyreiawcqgmnezsb4d5ohamtdcgprj4cagkmf7bdqxd4l7uvgzluezfsa,0.5652890205383301,"['derivatives', 'equities']","[0.5652890205383301, 0.5085893869400024]",neutral,0.8862547874450684
2026-03-28T22:00:58.677Z,2026-03-28T22:01:00.291Z,one game to kill a 25 year drought one game to have the most wins in a season at az one game to prove to the loyal fans az can play in tournament games one game to silence the critics and show az can play in tournament games one game to the final four one game more btfd,brighttail.bsky.social,Greymuzzle Brighttail Faux Pas,did:plc:nustua4o3gdodu3ofk5fej46,0,0,0,at://did:plc:nustua4o3gdodu3ofk5fej46/app.bsky.feed.post/3mi5n2enut22b,bafyreiedmk7takhvrjok3beruwe3w2meqxgemjhmmiqwzfzvsve2cc4qli,0.5587831735610962,"['equities', 'macro']","[0.5587831735610962, 0.5331751704216003]",neutral,0.8361507654190063
2026-03-28T19:23:16.363Z,2026-03-28T19:23:18.296Z,btfd,kkaiser.bsky.social,Dakota Jones,did:plc:stkebjdjussiaubdglw4ccj5,1,0,0,at://did:plc:stkebjdjussiaubdglw4ccj5/app.bsky.feed.post/3mi5eaeoyrs2a,bafyreihhxew7z4tr6swuiauo5prnies2tizay2qihtd4bfhuknqn3ly4oi,0.6024580001831055,"['crypto', 'derivatives']","[0.6024580001831055, 0.5569390654563904]",neutral,0.915353000164032
2026-03-28T17:15:13.315Z,2026-03-28T17:15:17.193Z,it s way past time to get back to the final 4 today is our day to get back go arizona wildcats btfd,tucsonari.bsky.social,,did:plc:th5pzzpflrkqlypbbcc6vksw,4,0,1,at://did:plc:th5pzzpflrkqlypbbcc6vksw/app.bsky.feed.post/3mi553fky7s2k,bafyreiclso6xveapbiucwgpijipjd7jfrtlh5vd2jfhu5n2barensvc4ua,0.5537855625152588,"['derivatives', 'equities']","[0.5537855625152588, 0.5523602962493896]",neutral,0.7810654044151306
2026-03-27T05:35:54.927Z,2026-03-27T05:35:54.791Z,btfd,collinyourbs.bsky.social,Collin Yourbs 🌵✡️ 🟦,did:plc:swf6bbqk2p7p42h4tqt6jlrf,1,0,0,at://did:plc:swf6bbqk2p7p42h4tqt6jlrf/app.bsky.feed.post/3mhzfjzhtws2k,bafyreid3bpekjueakry5dqf66n3rk3gfdk5yaissqkok2gcizknvjco52y,0.6024580001831055,"['crypto', 'derivatives']","[0.6024580001831055, 0.5569390654563904]",neutral,0.915353000164032
2026-03-27T05:17:18.429Z,2026-03-27T05:17:18.793Z,btfd,stacekadet.bsky.social,stace,did:plc:qjyxi4qc6zvluhv73e5agrxx,0,0,0,at://did:plc:qjyxi4qc6zvluhv73e5agrxx/app.bsky.feed.post/3mhzeiqoyv22w,bafyreicyjc52auvp4dexkle7np5y5lgjv5fgpd263dj3uqe44cgaj326cm,0.6024580001831055,"['crypto', 'derivatives']","[0.6024580001831055, 0.5569390654563904]",neutral,0.915353000164032
2026-03-27T04:30:03.597Z,2026-03-27T04:30:05.898Z,huge win needed a good ass beating btfd,zonabearr.bsky.social,Joe 🌵🐻,did:plc:diczxb6tyrk37kspuv6bukd6,0,0,0,at://did:plc:diczxb6tyrk37kspuv6bukd6/app.bsky.feed.post/3mhzbub6tac2a,bafyreiajs2su4oczb4msu33ssfxu2cmafcjwimr7smxkei33zburahsdzq,0.5557543039321899,"['equities', 'crypto']","[0.5557543039321899, 0.5359123945236206]",positive,0.78910893201828
2026-03-27T04:26:34.468Z,2026-03-27T04:26:36.196Z,btfd,bobmungovan.bsky.social,Bob Mungovan,did:plc:trdkyzclczb2km67pnycz3oe,13,1,1,at://did:plc:trdkyzclczb2km67pnycz3oe/app.bsky.feed.post/3mhzbnzqrnk2h,bafyreibwkxha2mck3vvatg3pncu44o77emzhz6zd3xv7ewp5whuijfc4ri,0.6024580001831055,"['crypto', 'derivatives']","[0.6024580001831055, 0.5569390654563904]",neutral,0.915353000164032
2026-03-27T02:47:25.129Z,2026-03-27T02:47:25.693Z,btfd,olsondogg.bsky.social,ODogg,did:plc:5hjejwyko4cdpvkqvryitslx,2,0,0,at://did:plc:5hjejwyko4cdpvkqvryitslx/app.bsky.feed.post/3mhz44pzbe22y,bafyreic3orycxp5fyfrefz7tmelbnhd3q2es3nvrv4m7tngjdi4p676m5y,0.6024580001831055,"['crypto', 'derivatives']","[0.6024580001831055, 0.5569390654563904]",neutral,0.915353000164032
2026-03-27T02:17:35.587Z,2026-03-27T02:17:36.292Z,btfd,brucethered.bsky.social,brucethered,did:plc:ev4uuci5vfuhc23mevmxrkwl,2,0,0,at://did:plc:ev4uuci5vfuhc23mevmxrkwl/app.bsky.feed.post/3mhz2hferqk2o,bafyreigrcrozxnzjg5k6ijz7ootc4chrloggcbw42bpev7ootwljguokym,0.6024580001831055,"['crypto', 'derivatives']","[0.6024580001831055, 0.5569390654563904]",neutral,0.915353000164032
2026-03-27T02:06:08.672Z,2026-03-27T02:06:08.597Z,arizona wildcats v arkansas razorbacks starting now go cats bear the fuck down btfd,brighttail.bsky.social,Greymuzzle Brighttail Faux Pas,did:plc:nustua4o3gdodu3ofk5fej46,1,0,0,at://did:plc:nustua4o3gdodu3ofk5fej46/app.bsky.feed.post/3mhyzswbscs2b,bafyreifcy5bnqwjjn5xhar5w2zhbmi4jin6szbuiq35gpdo2grs2kk2nua,0.5636752247810364,"['derivatives', 'equities']","[0.5636752247810364, 0.558525025844574]",neutral,0.8416895270347595
2026-03-27T01:39:02.294Z,2026-03-27T01:39:06.106Z,bskysocial bskysocial bskysocial bskysocial bskysocial how we feeling btfd,collinyourbs.bsky.social,Collin Yourbs 🌵✡️ 🟦,did:plc:swf6bbqk2p7p42h4tqt6jlrf,1,0,3,at://did:plc:swf6bbqk2p7p42h4tqt6jlrf/app.bsky.feed.post/3mhyychaxdk2j,bafyreihjp7uvnkoj3dirktf4d7737wjnbgtk5pbssoji5lu23sfqz55ti4,0.6036734580993652,"['crypto', 'macro']","[0.6036734580993652, 0.560122549533844]",neutral,0.934633731842041
2026-03-26T18:17:23.125Z,2026-03-26T18:17:23.591Z,everyone knows were gonna btfd going into the weekend,deus01.bsky.social,eggnog slut,did:plc:ntozjojtvshojywsym7wbsca,2,0,1,at://did:plc:ntozjojtvshojywsym7wbsca/app.bsky.feed.post/3mhy7mpo7t22a,bafyreidbud2kkimjcdnhvddszdf3qse6ury23ay6oxsa6edklkcuqkdwna,0.5714579820632935,"['derivatives', 'crypto']","[0.5714579820632935, 0.5701256990432739]",neutral,0.7770915031433105
2026-03-25T13:42:46.216Z,2026-03-25T13:42:46.591Z,btfd was never going to have an easy death,thinkyparts.bsky.social,Thinky Parts (human algorithm),did:plc:ktp2ld7ndrfviqzoveuz5yng,0,0,0,at://did:plc:ktp2ld7ndrfviqzoveuz5yng/app.bsky.feed.post/3mhv7sqm4es2g,bafyreifxvvxnevrwz5pqvitmntfxt47uyfredy3qh3pdag3awkh66eecxi,0.5552651882171631,"['derivatives', 'crypto']","[0.5552651882171631, 0.5407278537750244]",neutral,0.8846324682235718
2026-03-23T15:12:52.963Z,2026-03-23T15:12:53.894Z,another round of btfd looks like it worked again,iphawk.bsky.social,iphawk,did:plc:kokowgml5muv5atbaci6cduy,5,0,0,at://did:plc:kokowgml5muv5atbaci6cduy/app.bsky.feed.post/3mhqdvzxgqk2m,bafyreighrwqiwgmcxf7eo7q626p32aj3imv2yynyudtdwjz7zi64j774cm,0.5628398656845093,"['crypto', 'macro']","[0.5628398656845093, 0.5552805066108704]",positive,0.6517946720123291
2026-03-23T14:31:49.090Z,2026-03-23T14:31:49.392Z,did you just ask it to btfd,deus01.bsky.social,eggnog slut,did:plc:ntozjojtvshojywsym7wbsca,3,0,0,at://did:plc:ntozjojtvshojywsym7wbsca/app.bsky.feed.post/3mhqbmm7yrc2p,bafyreid7nkzbq5fdahm5tye7liee2r7hpira7dv7zxd2enzntffof7vt4e,0.5801932215690613,"['crypto', 'derivatives']","[0.5801932215690613, 0.528708279132843]",neutral,0.9372233152389526
2026-03-23T12:46:48.496Z,2026-03-23T12:46:48.793Z,btfd stocks only 15 after being 25,deus01.bsky.social,eggnog slut,did:plc:ntozjojtvshojywsym7wbsca,1,0,0,at://did:plc:ntozjojtvshojywsym7wbsca/app.bsky.feed.post/3mhq3qtj4ws2p,bafyreid7u4j7d7uggiawld7l44nabm755tnjonhxuklemg4gz4clfgns4a,0.6344240307807922,"['crypto', 'equities']","[0.6344240307807922, 0.602395236492157]",neutral,0.7392546534538269
2026-03-23T09:22:37.709Z,2026-03-23T09:22:40.493Z,handlar bolag jag velat ha men konstigt nog f kurslarm p vad jag kan t nka mig betala allts r det mkt som fortfarande inte r prisv rda i min bok btfd to come or not,tomas-tvivlaren.bsky.social,Tomas tvivlaren,did:plc:shyu2h2pq7ofbu3x3ukeimkq,0,0,0,at://did:plc:shyu2h2pq7ofbu3x3ukeimkq/app.bsky.feed.post/3mhpqdqb4is2m,bafyreidqbgviphfoiihwra4a6goks3qboot6b7k4hqnv7bj4u5kah7pome,0.5510095357894897,"['derivatives', 'equities']","[0.5510095357894897, 0.5282798409461975]",neutral,0.8252683877944946
2026-03-23T04:00:02.949Z,2026-03-23T04:00:05.796Z,you are right btfd,collinyourbs.bsky.social,Collin Yourbs 🌵✡️ 🟦,did:plc:swf6bbqk2p7p42h4tqt6jlrf,1,0,0,at://did:plc:swf6bbqk2p7p42h4tqt6jlrf/app.bsky.feed.post/3mhp6cw4fwc24,bafyreiavxwf67q4tzo7y773f257d6ezyzg7fjsiaio4y2uxuvtimm5mgp4,0.5746685266494751,"['crypto', 'derivatives']","[0.5746685266494751, 0.5476247072219849]",neutral,0.7930103540420532
2026-03-23T02:45:48.271Z,2026-03-23T02:45:49.094Z,survive and advance s16 btfd,olsondogg.bsky.social,ODogg,did:plc:5hjejwyko4cdpvkqvryitslx,4,0,1,at://did:plc:5hjejwyko4cdpvkqvryitslx/app.bsky.feed.post/3mhp265sggs2s,bafyreifxoulcmal3w6ztcbkfvzmaov4afj3jqudlmaavoklydhjcaifay4,0.6244907379150391,"['derivatives', 'equities']","[0.6244907379150391, 0.6099951267242432]",positive,0.8642379641532898
2026-03-23T02:34:29.123Z,2026-03-23T02:34:31.795Z,btfd,bobmungovan.bsky.social,Bob Mungovan,did:plc:trdkyzclczb2km67pnycz3oe,7,0,0,at://did:plc:trdkyzclczb2km67pnycz3oe/app.bsky.feed.post/3mhozjw4qr22k,bafyreihmdt7kc6ulfqpymusmova44abp26nyogqehwczgxbj3ybk4aa6t4,0.6024580001831055,"['crypto', 'derivatives']","[0.6024580001831055, 0.5569390654563904]",neutral,0.915353000164032
2026-03-23T02:26:45.644Z,2026-03-23T02:26:46.397Z,btfd amiright bskysocial,ajflick.bsky.social,AJ Flick,did:plc:ocpzeltihiisreympuhfdbau,1,0,1,at://did:plc:ocpzeltihiisreympuhfdbau/app.bsky.feed.post/3mhoz4447r22d,bafyreifxajou6lwyrdcy4qwjem4sfc3sg5shilqfb4jzgbgt6dujebsyoi,0.5813598036766052,"['crypto', 'equities']","[0.5813598036766052, 0.5451534390449524]",neutral,0.9333344101905823
2026-03-23T00:08:50.510Z,2026-03-23T00:08:50.592Z,time to beardown arizona go cats btfd,brighttail.bsky.social,Greymuzzle Brighttail Faux Pas,did:plc:nustua4o3gdodu3ofk5fej46,0,0,0,at://did:plc:nustua4o3gdodu3ofk5fej46/app.bsky.feed.post/3mhorfid5ac2b,bafyreibz3w4jfjfvwmujzwrdk6762xqxpvfaxpzw3khbecy5d6xktdc2hq,0.5575467348098755,"['derivatives', 'macro']","[0.5575467348098755, 0.5146294236183167]",neutral,0.8661342263221741
2026-03-23T00:00:00.083Z,2026-03-23T00:00:00.498Z,btfd obviously,isaiahbishop.bsky.social,Isaiah Bishop,did:plc:ewwwkdaurqzrask2yjpuu3kn,3,0,1,at://did:plc:ewwwkdaurqzrask2yjpuu3kn/app.bsky.feed.post/3mhoqvoht3s2t,bafyreib2honbrirbvm7i2xipqsoyzibhgmfwq3xvh3aegx5epgaepi2s7y,0.6033922433853149,"['crypto', 'derivatives']","[0.6033922433853149, 0.5601465702056885]",neutral,0.9217156767845154
2026-03-22T23:49:12.297Z,2026-03-22T23:49:22.593Z,okay let s get warmed up here btfd,craigdegel.bsky.social,Craig,did:plc:qtq2nhoih3j7jc2s74uh3zmf,0,0,0,at://did:plc:qtq2nhoih3j7jc2s74uh3zmf/app.bsky.feed.post/3mhoqceoxlc2a,bafyreibp4tl2lj4onbelvioxfpfrh46q5j7e2xbtbudvrny6skkuvkgamm,0.5598520636558533,"['crypto', 'forex']","[0.5598520636558533, 0.5479837656021118]",neutral,0.7980005145072937
2026-03-22T18:31:10.485Z,2026-03-22T18:31:09.292Z,youtubesqyl518urq all the btfd myopic morons are going to get destroyed this time because they dont understand the fundamentals when they finally realize that they fkf up they will panic sell then there will be a straight down crash of about 20 from here then a bounce then more crashes,gazansrterrorists.bsky.social,FACTSmatter,did:plc:ezpali7ezilyld3isckshenq,0,0,0,at://did:plc:ezpali7ezilyld3isckshenq/app.bsky.feed.post/3mho6joucjk2s,bafyreibowujlqihaligqme4nbhjw7wwx5ofv233johuk22eq46f3kioxpi,0.5871199369430542,"['equities', 'crypto']","[0.5871199369430542, 0.568618893623352]",negative,0.6105546355247498
2026-03-21T22:47:03.209Z,2026-03-21T22:47:06.205Z,wti cant go up much if we keep btfd on stonks,deus01.bsky.social,eggnog slut,did:plc:ntozjojtvshojywsym7wbsca,5,1,0,at://did:plc:ntozjojtvshojywsym7wbsca/app.bsky.feed.post/3mhm4ecvh422a,bafyreibzdamlwrxaw2lx22z7s2qi2ngk53ohkvwekfzmx62gde7teqhfpe,0.5884485244750977,"['equities', 'portfolio']","[0.5884485244750977, 0.5809396505355835]",neutral,0.611584484577179
2026-03-20T23:48:33.227Z,2026-03-20T23:48:34.002Z,always good to hear a classic dead tune on a friday nigjt youtubecomwatchvbtfd,markmba.bsky.social,Mark,did:plc:trkejoyd4nl3nwl7ndpttvdc,10,0,1,at://did:plc:trkejoyd4nl3nwl7ndpttvdc/app.bsky.feed.post/3mhjpdej4ck2m,bafyreihskgx4ps65mqqcrekvt4p6nd6twyobtfnohs5tuxzgsw6jublzfe,0.5682404041290283,"['macro', 'equities']","[0.5682404041290283, 0.5431181788444519]",neutral,0.850676953792572
2026-03-20T22:38:25.180Z,2026-03-20T22:38:25.697Z,both my alma maters get to play in the next round of the ncaa tourney again btfd,caedo.co,Xavier Velasquez,did:plc:hbf2iwcjvnsonhtft24ryvhf,1,0,0,at://did:plc:hbf2iwcjvnsonhtft24ryvhf/app.bsky.feed.post/3mhjlfxfpfs2e,bafyreiewc6oiwvp2iqwhffrczf5kdortwe2tsemjtuv3mi26lajfziaooy,0.538784384727478,"['derivatives', 'equities']","[0.538784384727478, 0.5351026058197021]",neutral,0.7316341400146484
2026-03-20T20:57:50.385Z,2026-03-20T20:57:50.894Z,btfd,olsondogg.bsky.social,ODogg,did:plc:5hjejwyko4cdpvkqvryitslx,1,0,0,at://did:plc:5hjejwyko4cdpvkqvryitslx/app.bsky.feed.post/3mhjfs46ew22g,bafyreibs2lkyt6b3z47ezsn4266aii7cyzurowkfaly4pbnn5bzqlsuani,0.6024580001831055,"['crypto', 'derivatives']","[0.6024580001831055, 0.5569390654563904]",neutral,0.915353000164032
2026-03-20T19:58:18.300Z,2026-03-20T19:58:19.502Z,1 down btfd,tucsonari.bsky.social,,did:plc:th5pzzpflrkqlypbbcc6vksw,5,0,0,at://did:plc:th5pzzpflrkqlypbbcc6vksw/app.bsky.feed.post/3mhjchnkyns2k,bafyreigbmnd4zfcuu72lyhov32iwhmylp5rayl4znsbjxdwtumk6m6o53i,0.5901474356651306,"['crypto', 'derivatives']","[0.5901474356651306, 0.5809398293495178]",negative,0.6341546773910522
2026-03-20T19:46:09.964Z,2026-03-20T19:46:08.503Z,btfd,collinyourbs.bsky.social,Collin Yourbs 🌵✡️ 🟦,did:plc:swf6bbqk2p7p42h4tqt6jlrf,8,0,1,at://did:plc:swf6bbqk2p7p42h4tqt6jlrf/app.bsky.feed.post/3mhjbrwxzxk2u,bafyreibufn7mpufkbqwucsglznsowyd2x3imxzih3qkp2bvh42rgmqamn4,0.6024580597877502,"['crypto', 'derivatives']","[0.6024580597877502, 0.5569390654563904]",neutral,0.915353000164032
2026-03-20T19:45:28.137Z,2026-03-20T19:45:30.495Z,btfd,bobmungovan.bsky.social,Bob Mungovan,did:plc:trdkyzclczb2km67pnycz3oe,7,0,0,at://did:plc:trdkyzclczb2km67pnycz3oe/app.bsky.feed.post/3mhjbqp3r5c2c,bafyreig2cxtbzttrwezkiofomda4yxyeqe2wfocnn2vgixqsrwbjcfdjru,0.6024580597877502,"['crypto', 'derivatives']","[0.6024580597877502, 0.5569390654563904]",neutral,0.915353000164032
2026-03-20T19:44:37.407Z,2026-03-20T19:44:36.600Z,btfd,collinyourbs.bsky.social,Collin Yourbs 🌵✡️ 🟦,did:plc:swf6bbqk2p7p42h4tqt6jlrf,2,0,0,at://did:plc:swf6bbqk2p7p42h4tqt6jlrf/app.bsky.feed.post/3mhjbp6pddk2u,bafyreidqxaqc6muw4udghxzwcpmfnu3dwruotfqtzkynr5eh5d4ycdg6d4,0.6024580597877502,"['crypto', 'derivatives']","[0.6024580597877502, 0.5569390654563904]",neutral,0.915353000164032
